NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
11000,서울특별시 강동구 길동,집합,458,진황도로,일반상업,제2종근린생활,25m미만,67.98, ,"98,000",18,개인,법인,202401,19,,2023,-,직거래,-
11001,서울특별시 강동구 천호동,집합,432-7,올림픽로,일반상업,제2종근린생활,25m이상,362.25, ,"170,000",,공공기관,법인,202401,19,,2021,-,중개거래,서울 강동구
11002,서울특별시 강동구 길동,집합,339-1,양재대로124길,제2종일반주거,판매,12m미만,62.28, ,"30,000",,개인,개인,202401,19,,2009,-,중개거래,서울 강동구
11003,서울특별시 서초구 서초동,일반,1***,명달로,제2종일반주거,제1종근린생활,25m미만,838.84,266.2,"510,000",,법인,개인,202401,19,,1990,-,중개거래,서울 강남구
11004,서울특별시 강동구 천호동,집합,432-7,올림픽로,일반상업,제2종근린생활,25m이상,362.25, ,"170,000",,기타,법인,202401,19,,,20240328,중개거래,서울 강동구
11005,서울특별시 강동구 명일동,집합,41,구천면로,제3종일반주거,제1종근린생활,25m미만,8.1, ,"10,000",,개인,개인,202401,19,,,-,중개거래,서울 강동구
11006,서울특별시 강서구 화곡동,집합,1037-26,화곡로19길,제2종일반주거,제2종근린생활,8m미만,43.06, ,"16,750",2,개인,개인,202401,19,,,-,중개거래,서울 양천구
11007,서울특별시 동작구 상도동,집합,299-167,국사봉6길,제2종일반주거,제2종근린생활,8m미만,57.73, ,"18,212",2,개인,법인,202401,19,,2021,-,직거래,-
11008,서울특별시 서대문구 홍은동,일반,4**,통일로48가길,제3종일반주거,기타,12m미만,1575.4,478.2,"400,000",,기타,기타,202401,19,,2018,20240322,직거래,-
11009,서울특별시 강남구 논현동,집합,96,도산대로46길,제2종일반주거,제2종근린생활,25m미만,44.1, ,"30,000",2,개인,개인,202401,19,,1987,-,직거래,-
11010,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,4.3,"10,199",,법인,개인,202401,19,지분,1977,-,직거래,-
11011,서울특별시 강남구 자곡동,집합,631,자곡로,제3종일반주거,기타,12m미만,52.68, ,"45,000",,개인,개인,202401,19,,2015,-,직거래,-
11012,서울특별시 영등포구 영등포동3가,집합,09월 13일,영중로,일반상업,판매,25m이상,4.96, ,"1,800",,개인,개인,202401,19,,2005,-,직거래,-
11013,서울특별시 영등포구 영등포동3가,집합,09월 13일,영중로,일반상업,판매,25m이상,4.96, ,"1,800",,개인,개인,202401,19,,2005,-,직거래,-
11014,서울특별시 구로구 구로동,집합,03월 25일,새말로,일반상업,판매,25m이상,9.44, ,600,,개인,개인,202401,19,,2007,-,중개거래,서울 구로구
11015,서울특별시 강남구 일원동,집합,734,광평로10길,제2종일반주거,제1종근린생활,25m이상,5.13, ,"25,000",,개인,개인,202401,19,,1993,-,중개거래,서울 강남구
11016,서울특별시 영등포구 영등포동3가,집합,09월 13일,영중로,일반상업,판매,25m이상,4.96, ,"1,800",,개인,개인,202401,19,,2005,-,직거래,-
11017,서울특별시 강서구 등촌동,집합,697-1,공항대로41길,준주거,제1종근린생활,25m미만,9.6, ,"1,150",,개인,개인,202401,19,,1995,-,중개거래,서울 강서구
11018,서울특별시 중구 중림동,일반,6*,청파로103길,제3종일반주거,제2종근린생활,12m미만,177.99,106.3,"248,000",,법인,법인,202401,19,,2023,-,중개거래,서울 중구
11019,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,4.3,"10,199",,법인,개인,202401,19,지분,1977,-,직거래,-
11020,서울특별시 강서구 마곡동,집합,774-4,공항대로,일반상업,제1종근린생활,25m이상,53.6, ,"27,300",3,개인,개인,202401,19,,2016,20240328,중개거래,서울 강서구
11021,서울특별시 강남구 수서동,집합,713,밤고개로1길,일반상업,제2종근린생활,25m이상,50.14, ,"43,000",17,개인,개인,202401,19,,2002,-,중개거래,서울 강남구
11022,서울특별시 은평구 수색동,집합,37-38,,준주거,제1종근린생활,12m미만,64.06, ,"70,000",1,개인,개인,202401,19,,,-,직거래,-
11023,서울특별시 은평구 수색동,집합,37-38,,준주거,제1종근린생활,12m미만,54.21, ,"60,000",1,개인,개인,202401,19,,,-,직거래,-
11024,서울특별시 영등포구 대림동,일반,1***,대림로,제2종일반주거,제2종근린생활,25m미만,236.18,205,"186,000",,개인,법인,202401,19,,2006,20240517,중개거래,서울 영등포구
11025,서울특별시 은평구 대조동,집합,241,통일로,일반상업,제2종근린생활,-,17.75, ,"10,500",,법인,개인,202401,19,,2022,-,중개거래,서울 은평구
11026,서울특별시 용산구 한강로2가,집합,15-47,,일반상업,판매,12m미만,11.78, ,"33,000",11,개인,개인,202401,19,,1974,-,중개거래,서울 성동구 서울 용산구
11027,서울특별시 은평구 대조동,집합,240,불광로,일반상업,판매,25m이상,4.97, ,"3,100",,개인,개인,202401,19,,2005,-,중개거래,서울 은평구
11028,서울특별시 중구 황학동,일반,6**,퇴계로87길,일반상업,제1종근린생활,8m미만,96.89,79.3,"150,000",,법인,법인,202401,19,,1964,-,중개거래,서울 강남구
11029,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,4.3,"10,199",,법인,개인,202401,19,지분,1977,-,직거래,-
11030,서울특별시 영등포구 신길동,일반,7**,가마산로90길,제3종일반주거,제1종근린생활,12m미만,299.05,118,"150,000",,개인,개인,202401,19,,1997,-,중개거래,서울 강남구
11031,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,제2종근린생활,25m이상,44.66, ,"7,900",,개인,법인,202401,19,,,-,중개거래,서울 마포구
11032,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,제2종근린생활,25m이상,44.66, ,"7,900",,개인,법인,202401,19,,,-,중개거래,서울 마포구
11033,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,4.3,"10,199",,법인,개인,202401,19,지분,1977,-,직거래,-
11034,서울특별시 중구 산림동,일반,5*,창경궁로5다길,일반상업,제1종근린생활,8m미만,64.02,4.3,"10,199",,법인,개인,202401,19,지분,1977,-,직거래,-
11035,서울특별시 관악구 봉천동,집합,862-1,남부순환로,일반상업,제2종근린생활,25m이상,8.18, ,"2,700",80,법인,개인,202401,19,,2006,-,직거래,-
11036,서울특별시 강남구 대치동,집합,1019-15,삼성로,제3종일반주거,제2종근린생활,25m이상,10.92, ,"16,500",,법인,개인,202401,19,,,-,중개거래,서울 강남구
11037,서울특별시 마포구 망원동,집합,483-6,망원로,제2종일반주거,제1종근린생활,25m미만,58.05, ,"80,000",1,법인,개인,202401,18,,2003,-,직거래,-
11038,서울특별시 동작구 상도동,집합,299-167,국사봉6길,제2종일반주거,제2종근린생활,8m미만,46.88, ,"14,855",2,개인,법인,202401,18,,2021,-,직거래,-
11039,서울특별시 구로구 구로동,일반,4**,구로동로,제3종일반주거,제1종근린생활,12m미만,13.45,7.6,"2,000",,개인,개인,202401,18,지분,1984,-,직거래,-
11040,서울특별시 용산구 한강로2가,집합,15-47,,일반상업,판매,12m미만,11.52, ,"24,000",,법인,개인,202401,18,,,-,중개거래,서울 용산구
11041,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,제2종근린생활,25m이상,157.53, ,"145,000",,법인,법인,202401,18,,2006,-,중개거래,서울 서초구
11042,서울특별시 구로구 구로동,일반,4**,구로동로,제3종일반주거,제1종근린생활,12m미만,14.74,8.33,"2,000",,개인,개인,202401,18,지분,1984,-,직거래,-
11043,서울특별시 성동구 금호동1가,집합,628,난계로,제3종일반주거,제1종근린생활,25m이상,40.8, ,"54,500",1,개인,개인,202401,18,,2011,-,중개거래,서울 성동구
11044,서울특별시 성동구 성수동2가,일반,3**,연무장7가길,준공업,제2종근린생활,8m미만,365.5,141.5,"720,000",,법인,법인,202401,18,,1995,-,중개거래,서울 강남구
11045,서울특별시 성동구 금호동1가,집합,628,난계로,제3종일반주거,제1종근린생활,25m이상,40.8, ,"54,500",1,개인,개인,202401,18,,2011,-,중개거래,서울 성동구
11046,서울특별시 광진구 중곡동,집합,220-15,능동로51길,제2종일반주거,제2종근린생활,8m미만,41.79, ,"16,514",1,개인,개인,202401,18,,2016,20240325,중개거래,서울 광진구
11047,서울특별시 강남구 역삼동,집합,826-37,테헤란로4길,일반상업,제2종근린생활,12m미만,42.95, ,"53,500",,개인,개인,202401,18,,2007,-,중개거래,서울 강남구
11048,서울특별시 영등포구 당산동4가,일반,7*,당산로37길,준공업,제1종근린생활,12m미만,26.78,26.26,"21,500",,개인,개인,202401,18,,1985,-,직거래,-
11049,서울특별시 중구 신당동,일반,1**,퇴계로,일반상업,제1종근린생활,25m이상,611.6,167.8,"620,000",,법인,법인,202401,18,,,-,중개거래,서울 강남구
11050,서울특별시 성북구 하월곡동,일반,3*,월곡로,제2종일반주거,제1종근린생활,25m이상,862.59,404,"570,000",,법인,개인,202401,18,,1982,20240313,중개거래,서울 성북구
11051,서울특별시 동작구 노량진동,일반,8*,노량진로14길,제2종일반주거,교육연구,8m미만,1296.2,459,"445,000",,법인,개인,202401,18,,2002,-,중개거래,"서울 강남구, 서울 동작구"
11052,서울특별시 금천구 독산동,집합,293-5,범안로,일반상업,판매,25m미만,11.28, ,"3,000",,개인,개인,202401,18,,1994,-,직거래,-
11053,서울특별시 광진구 중곡동,집합,220-15,능동로51길,제2종일반주거,제2종근린생활,8m미만,41.79, ,"16,514",1,개인,개인,202401,18,,2016,-,직거래,-
11054,서울특별시 마포구 상암동,일반,4*,월드컵북로50길,제3종일반주거,제2종근린생활,8m미만,74.86,58,"100,000",,개인,개인,202401,18,,2002,-,중개거래,서울 마포구
11055,서울특별시 용산구 산천동,집합,202,원효로,제2종일반주거,제1종근린생활,25m이상,47.04, ,"20,000",3,개인,개인,202401,18,,2001,-,직거래,-
11056,서울특별시 중랑구 신내동,집합,666,봉화산로,일반상업,판매,25m이상,19.74, ,"5,000",2,개인,개인,202401,18,,1999,-,중개거래,서울 중랑구
11057,서울특별시 강남구 도곡동,집합,902-2,남부순환로363길,제3종일반주거,제2종근린생활,25m미만,267.95, ,"19,000",3,개인,개인,202401,18,지분,1980,-,직거래,-
11058,서울특별시 마포구 합정동,일반,3**,포은로2가길,제2종일반주거,제2종근린생활,8m미만,860.93,338.8,"930,000",,법인,개인,202401,18,,2022,-,직거래,-
11059,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,업무,25m이상,35.78, ,"70,000",,법인,법인,202401,18,,2006,-,중개거래,서울 서초구
11060,서울특별시 종로구 인의동,집합,Feb-48,종로,일반상업,제1종근린생활,25m이상,59.13, ,"95,000",,법인,법인,202401,18,,2006,-,중개거래,서울 서초구
11061,서울특별시 종로구 수송동,집합,85,율곡로2길,일반상업,숙박,25m이상,40.07, ,"35,000",6,개인,개인,202401,18,,,20240408,중개거래,서울 종로구
11062,서울특별시 마포구 노고산동,집합,107-17,백범로,일반상업,업무,25m이상,10.41, ,"4,800",3,개인,개인,202401,18,,2006,-,중개거래,서울 마포구
11063,서울특별시 광진구 구의동,집합,546-4,광나루로56길,준주거,판매,25m이상,11.88, ,"1,300",,개인,개인,202401,18,,1998,-,중개거래,서울 광진구
11064,서울특별시 송파구 문정동,집합,645,법원로11길,일반상업,제2종근린생활,25m이상,50.68, ,"30,000",,개인,개인,202401,18,,2017,-,중개거래,서울 송파구
11065,서울특별시 서초구 잠원동,집합,63-34,신반포로33길,제3종일반주거,판매,25m미만,13.2, ,"30,000",,개인,개인,202401,18,,,-,중개거래,서울 서초구
11066,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,22.09, ,"19,783",3,법인,법인,202401,18,,1999,-,직거래,-
11067,서울특별시 송파구 석촌동,집합,215-15,삼학사로10길,제2종일반주거,제1종근린생활,12m미만,109.64, ,"87,500",1,개인,개인,202401,18,,2004,-,중개거래,"서울 마포구, 서울 송파구"
11068,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,19.6, ,"17,553",3,법인,법인,202401,18,,1999,-,직거래,-
11069,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,18.62, ,"16,675",3,법인,법인,202401,18,,1999,-,직거래,-
11070,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,18.79, ,"16,828",3,법인,법인,202401,18,,1999,-,직거래,-
11071,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,20.04, ,"17,947",3,법인,법인,202401,18,,1999,-,직거래,-
11072,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,441.74, ,"395,603",3,법인,법인,202401,18,,1999,-,직거래,-
11073,서울특별시 송파구 문정동,집합,634,충민로,유통상업,판매,25m이상,34.02, ,"45,000",,기타,개인,202401,18,,2008,-,중개거래,"경기 성남시수정구, 서울 송파구"
11074,서울특별시 송파구 석촌동,집합,215-15,삼학사로10길,제2종일반주거,제1종근린생활,12m미만,121.44, ,"92,200",2,개인,개인,202401,18,,2004,-,중개거래,"서울 마포구, 서울 송파구"
11075,서울특별시 강동구 성내동,집합,416,양재대로,제3종일반주거,제2종근린생활,25m이상,187.4, ,"11,250",4,개인,개인,202401,18,지분,1980,-,직거래,-
11076,서울특별시 강동구 천호동,집합,565,천호대로,일반상업,판매,25m이상,364.59, ,"326,511",3,법인,법인,202401,18,,1999,-,직거래,-
11077,서울특별시 송파구 잠실동,집합,85,올림픽로4길,제3종일반주거,제2종근린생활,25m이상,16.1, ,"62,100",,개인,개인,202401,17,,,-,중개거래,서울 송파구
11078,서울특별시 강동구 성내동,집합,429-1,양재대로,제3종일반주거,제2종근린생활,25m이상,195.27, ,"132,100",2,개인,개인,202401,17,,1980,-,직거래,-
11079,서울특별시 강동구 명일동,집합,325-11,구천면로,제2종일반주거,제1종근린생활,25m미만,148.87, ,"70,000",4,개인,개인,202401,17,,2005,-,직거래,-
11080,서울특별시 송파구 오금동,집합,2,위례성대로,제3종일반주거,제2종근린생활,25m이상,17.53, ,"17,000",1,법인,개인,202401,17,,1988,-,중개거래,서울 송파구
11081,서울특별시 강동구 성내동,집합,429-1,양재대로,제3종일반주거,제2종근린생활,25m이상,195.27, ,"94,700",,개인,개인,202401,17,,1980,-,직거래,-
11082,서울특별시 강동구 고덕동,집합,693,고덕로,제2종일반주거,제1종근린생활,25m이상,38.61, ,"78,000",,법인,개인,202401,17,,,-,중개거래,"서울 강동구, 서울 송파구"
